Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú
Học Viện Hải Quân,7860202,Chỉ huy tham mưu Hải quân,A00; A01,23.75,"Thí sinh nam miền Nam, Thí sinh mức 23.75 điểm: Tiêu chí phụ 1: Toán ≥ 8, TCP2: Lý ≥ 7.5"
Học Viện Ngoại Giao,HQT01,Quan hệ quốc tế,A01; D01; D06; D07,26.85,Ngoại ngữ: 9.4
Học Viện Ngoại Giao,HQT01,Quan hệ quốc tế,D03; D04,25.85,Ngoại ngữ: 9.4
Học Viện Ngoại Giao,HQT01,Quan hệ quốc tế,C00,27.85,Ngữ văn: 9.4
Học Viện Ngoại Giao,HQT02,Nôn ngữ Anh,A01; D01; D07,35.07,Ngoại ngữ: 8.6
Học Viện Ngoại Giao,HQT03,Kinh tế quốc tế,A00,26.15,Toán: 9.2
Học Viện Ngoại Giao,HQT03,Kinh tế quốc tế,A01; D01; D06; D07,26.15,Ngoại ngữ: 9.2
Học Viện Ngoại Giao,HQT03,Kinh tế quốc tế,D03; D04,25.15,Ngoại ngữ: 9.2
Học Viện Ngoại Giao,HQT04,Luật quốc tế,A01; D01; D06; D07,26.5,Ngoại ngữ: 8.75
Học Viện Ngoại Giao,HQT04,Luật quốc tế,D03; D04,25.5,Ngoại ngữ: 8.75
Học Viện Ngoại Giao,HQT04,Luật quốc tế,C00,27.5,Ngữ văn: 8.75
Học Viện Ngoại Giao,HQT05,Truyền thông quốc tế,A01; D01; D06; D07,27.35,Ngoại ngữ: 8.6
Học Viện Ngoại Giao,HQT05,Truyền thông quốc tế,D03; D04,26.35,Ngoại ngữ: 8.6
Học Viện Ngoại Giao,HQT05,Truyền thông quốc tế,C00,28.35,Ngữ văn: 8.6
Học Viện Ngoại Giao,HQT06,Kinh doanh quốc tế,A00,26.6,Toán: 9.0
Học Viện Ngoại Giao,HQT06,Kinh doanh quốc tế,A01; D01; D06; D07,26.6,Ngoại ngữ: 9.0
Học Viện Ngoại Giao,HQT06,Kinh doanh quốc tế,D03; D04,25.6,Ngoại ngữ: 9.0
Học Viện Ngoại Giao,HQT07,Luật thương mại quốc tế,A01; D01; D06; D07,26.75,Ngoại ngữ: 8.5
Học Viện Ngoại Giao,HQT07,Luật thương mại quốc tế,D03; D04,25.75,Ngoại ngữ: 8.5
Học Viện Ngoại Giao,HQT07,Luật thương mại quốc tế,C00,27.75,Ngữ văn: 8.5
Học Viện Ngoại Giao,HQT08-01,Hàn Quốc học,A01; D01; D07,28,Ngoại ngữ: 8.75
Học Viện Ngoại Giao,HQT08-01,Hàn Quốc học,C00,29,Ngữ văn: 8.75
Học Viện Ngoại Giao,HQT08-02,Hoa Kỳ học,A01; D01; D07,26.55,"Ngoại ngữ: 9,4"
Học Viện Ngoại Giao,HQT08-02,Hoa Kỳ học,C00,27.55,"Ngữ văn: 9,4"
Học Viện Ngoại Giao,HQT08-03,Nhật Bản học,A01; D01; D06; D07,27,Ngoại ngữ: 9.0
Học Viện Ngoại Giao,HQT08-03,Nhật Bản học,C00,28,Ngữ văn: 9.0
Học Viện Ngoại Giao,HQT08-04,Trung Quốc học,A01; D01; D07,28.25,Ngoại ngữ: 9.6
Học Viện Ngoại Giao,HQT08-04,Trung Quốc học,D04,27.25,Ngoại ngữ: 9.6
Học Viện Ngoại Giao,HQT08-04,Trung Quốc học,C00,29.25,Ngữ văn: 9.6
Đại Học Hoa Sen,7340101,Quản trị kinh doanh,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7340115,Marketing,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7340120,Kinh doanh quốc tế,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7510605,Logistics và Quản lý chuỗi cung ứng,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7340201,Tài chính – Ngân hàng,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7340404,Quản trị nhân lực,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7340301,Kế toán,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7340116,Bất động sản,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7320108,Quan hệ công chúng,A00; A01; D01; D03; D09,15,
Đại Học Hoa Sen,7340405,Hệ thống thông tin quản lý,A00; A01; D01; D03; D09,15,
Đại Học Hoa Sen,7340122,Thương mại điện tử,A00; A01; D01; D03; D09,15,
Đại Học Hoa Sen,7810201,Quản trị khách sạn,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7810202,Quản trị nhà hàng &dịch vụ ăn uống,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7340412,Quản trị sự kiện,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7810103,Quản trị dịch vụ du lịch lữ hành,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7340410,Quản trị công nghệ truyền thông,A00; A01; D01; D03; D09,17,
Đại Học Hoa Sen,7340114,Digital Marketing,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7310113,Kinh tế thể thao,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7380107,Luật kinh tế,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7380108,Luật quốc tế,A00; A01; D01; D03; D09,16,
Đại Học Hoa Sen,7480201,Công nghệ thông tin,A00; A01; D01; D03; D07,16,
Đại Học Hoa Sen,7480107,Trí tuệ nhân tạo,A00; A01; D01; D03; D07,15,
Đại Học Hoa Sen,7480103,Kỹ thuật phần mềm,A00; A01; D01; D03; D07,16,
Đại Học Hoa Sen,7480102,Mạng máy tính & Truyền thông dữ liệu,A00; A01; D01; D03; D07,15,
Đại Học Hoa Sen,7340202,Công nghệ tài chính,A00; A01; D01; D03; D09,15,
Đại Học Hoa Sen,7210403,Thiết kế đồ họa,A01; D01; D09; D14,15,
Đại Học Hoa Sen,7210404,Thiết kế thời trang,A01; D01; D09; D14,15,
Đại Học Hoa Sen,7210304,Phim,A01; D01; D09; D14,18,
Đại Học Hoa Sen,7580108,Thiết kế nội thất,A01; D01; D09; D14,15,
Đại Học Hoa Sen,7210408,Nghệ thuật số,A01; D01; D09; D14,15,
Đại Học Hoa Sen,7220201,Ngôn ngữ Anh,D01; D09; D14; D15,16,
Đại Học Hoa Sen,7310613,Nhật Bản học,D01; D09; D14; D16,15,
Đại Học Hoa Sen,7310401,Tâm lý học,A01; D01; D08; D09,16,
Học viện Tòa án,7380101,Luật,A00,24.3,Nam - phía Bắc
Học viện Tòa án,7380101,Luật,A00,24.95,Nữ - phía Bắc
Học viện Tòa án,7380101,Luật,A00,23.35,Nam - phía Nam
Học viện Tòa án,7380101,Luật,A00,24.6,Nữ - phía Nam
Học viện Tòa án,7380101,Luật,A01,22.25,Nam - phía Bắc
Học viện Tòa án,7380101,Luật,A01,22.8,Nữ - phía Bắc
Học viện Tòa án,7380101,Luật,A01,22.95,Nam - phía Nam
Học viện Tòa án,7380101,Luật,A01,23.8,Nữ - phía Nam
Học viện Tòa án,7380101,Luật,C00,27.75,Nam - phía Bắc
Học viện Tòa án,7380101,Luật,C00,29,Nữ - phía Bắc
Học viện Tòa án,7380101,Luật,C00,26.5,Nam - phía Nam
Học viện Tòa án,7380101,Luật,C00,28,Nữ - phía Nam
Học viện Tòa án,7380101,Luật,D01,23.85,Nam - phía Bắc
Học viện Tòa án,7380101,Luật,D01,25.05,Nữ - phía Bắc
Học viện Tòa án,7380101,Luật,D01,22.1,Nam - phía Nam
Học viện Tòa án,7380101,Luật,D01,23.4,Nữ - phía Nam
Học Viện Tài Chính,7340201C06,Hải quan và Logistics,A01; D01; D07,34.28,"Điểm môn TA hệ số 2; Điểm Toán >= 7,6; TTNV <= 2"
Học Viện Tài Chính,7340201C09,Phân tích tài chính,A01; D01; D07,33.63,"Điểm môn TA hệ số 2; Điểm Toán >= 7,6; TTNV 1"
Học Viện Tài Chính,7340201C11,Tài chính doanh nghiệp,A01; D01; D07,33.33,"Điểm môn TA hệ số 2; Điểm Toán >= 8,6; TTNV <= 5"
Học Viện Tài Chính,7340301C21,Kế toán doanh nghiệp,A01; D01; D07,32.95,Điểm môn TA hệ số 2; Điểm Toán >= 9; TTNV <= 8
Học Viện Tài Chính,7340301C22,Kiểm toán,A01; D01; D07,33.85,"Điểm môn TA hệ số 2; Điểm Toán >= 8,2; TTNV 1"
Học Viện Tài Chính,7220201,Ngôn ngữ Anh,A01; D01; D07,34.32,"Điểm môn TA hệ số 2; Điểm Toán >= 8,6; TTNV 1"
Học Viện Tài Chính,7310101,Kinh tế,A01; D01; D07,25.75,Điểm Toán >= 8; TTNV <=3
Học Viện Tài Chính,7340101,Quản trị kinh doanh,A00; A01; D01; D07,26.15,"Điểm Toán >= 8,4; TTNV <=3"
Học Viện Tài Chính,73402011,Tài chính - Ngân hàng 1,A00; A01; D01; D07,25.8,"Điểm Toán >= 7,8; TTNV <= 4"
Học Viện Tài Chính,73402012,Tài chính - Ngân hàng 2,A00; A01; D01; D07,25.8,"Điểm Toán >= 8,8; TTNV <= 3"
